timestamp,value
2024-04-02 21:16:25.000,226
2024-04-02 21:16:25.000,181
2024-04-02 21:16:25.000,230
2024-04-02 21:16:25.000,179
2024-04-02 21:16:25.000,178
2024-04-02 21:16:25.000,179
2024-04-02 21:16:25.000,228
2024-04-02 21:16:25.000,227
2024-04-02 21:16:25.000,177
2024-04-02 21:16:25.000,229
2024-04-02 21:16:31.000,594
2024-04-02 21:16:41.000,598
2024-04-02 21:17:01.000,305
2024-04-02 21:17:01.000,130
2024-04-02 21:17:01.000,306
2024-04-02 21:17:01.000,305
2024-04-02 21:17:01.000,305
2024-04-02 21:17:01.000,128
2024-04-02 21:17:01.000,128
2024-04-02 21:17:01.000,128
2024-04-02 21:17:01.000,128
2024-04-02 21:17:01.000,128
2024-04-02 21:17:01.000,129
2024-04-02 21:17:02.000,307
2024-04-02 21:17:02.000,130
2024-04-02 21:17:16.000,307
2024-04-02 21:17:16.000,130
2024-04-02 21:17:31.000,130
2024-04-02 21:17:31.000,307
2024-04-02 21:17:46.000,307
2024-04-02 21:17:46.000,130
2024-04-02 21:18:01.000,307
2024-04-02 21:18:01.000,128
2024-04-02 21:18:01.000,128
2024-04-02 21:18:01.000,128
2024-04-02 21:18:01.000,128
2024-04-02 21:18:01.000,305
2024-04-02 21:18:01.000,305
2024-04-02 21:18:01.000,305
2024-04-02 21:18:01.000,306
2024-04-02 21:18:01.000,130
2024-04-02 21:18:16.000,130
2024-04-02 21:18:16.000,307
2024-04-02 21:18:31.000,307
2024-04-02 21:18:31.000,130
2024-04-02 21:18:46.000,307
2024-04-02 21:18:46.000,130
2024-04-02 21:19:01.000,306
2024-04-02 21:19:01.000,307
2024-04-02 21:19:01.000,305
2024-04-02 21:19:01.000,305
2024-04-02 21:19:01.000,130
2024-04-02 21:19:01.000,128
2024-04-02 21:19:01.000,128
2024-04-02 21:19:01.000,128
2024-04-02 21:19:01.000,128
2024-04-02 21:19:01.000,305
2024-04-02 21:19:09.000,594
2024-04-02 21:19:16.000,130
2024-04-02 21:19:16.000,307
2024-04-02 21:19:19.000,598
2024-04-02 21:19:31.000,307
2024-04-02 21:19:31.000,130
2024-04-02 21:19:46.000,307
2024-04-02 21:19:46.000,130
2024-04-02 21:20:01.000,305
2024-04-02 21:20:01.000,130
2024-04-02 21:20:01.000,307
2024-04-02 21:20:01.000,306
2024-04-02 21:20:01.000,305
2024-04-02 21:20:01.000,305
2024-04-02 21:20:01.000,128
2024-04-02 21:20:01.000,128
2024-04-02 21:20:01.000,128
2024-04-02 21:20:01.000,128
2024-04-02 21:20:16.000,307
2024-04-02 21:20:16.000,130
2024-04-02 21:20:31.000,307
2024-04-02 21:20:31.000,130
2024-04-02 21:20:46.000,307
2024-04-02 21:20:46.000,130
2024-04-02 21:21:01.000,307
2024-04-02 21:21:01.000,306
2024-04-02 21:21:01.000,130
2024-04-02 21:21:01.000,305
2024-04-02 21:21:01.000,305
2024-04-02 21:21:01.000,128
2024-04-02 21:21:01.000,128
2024-04-02 21:21:01.000,128
2024-04-02 21:21:01.000,128
2024-04-02 21:21:01.000,305
2024-04-02 21:21:16.000,307
2024-04-02 21:21:16.000,130
2024-04-02 21:21:31.000,307
2024-04-02 21:21:31.000,130
2024-04-02 21:21:46.000,307
2024-04-02 21:21:46.000,130
2024-04-02 21:22:01.000,130
2024-04-02 21:22:01.000,307
2024-04-02 21:22:01.000,306
2024-04-02 21:22:01.000,305
2024-04-02 21:22:01.000,305
2024-04-02 21:22:01.000,128
2024-04-02 21:22:01.000,128
2024-04-02 21:22:01.000,128
2024-04-02 21:22:01.000,128
2024-04-02 21:22:01.000,305
2024-04-02 21:22:16.000,307
2024-04-02 21:22:16.000,130
2024-04-02 21:22:31.000,307
2024-04-02 21:22:31.000,130
2024-04-02 21:22:32.000,594
2024-04-02 21:22:42.000,598
2024-04-02 21:22:46.000,130
2024-04-02 21:22:46.000,307
2024-04-02 21:23:01.000,306
2024-04-02 21:23:01.000,305
2024-04-02 21:23:01.000,130
2024-04-02 21:23:01.000,307
2024-04-02 21:23:01.000,305
2024-04-02 21:23:01.000,305
2024-04-02 21:23:01.000,128
2024-04-02 21:23:01.000,128
2024-04-02 21:23:01.000,128
2024-04-02 21:23:01.000,128
2024-04-02 21:23:16.000,307
2024-04-02 21:23:16.000,130
2024-04-02 21:23:31.000,307
2024-04-02 21:23:31.000,130
2024-04-02 21:23:46.000,307
2024-04-02 21:23:46.000,130
2024-04-02 21:24:01.000,130
2024-04-02 21:24:01.000,307
2024-04-02 21:24:01.000,306
2024-04-02 21:24:01.000,305
2024-04-02 21:24:01.000,305
2024-04-02 21:24:01.000,128
2024-04-02 21:24:01.000,128
2024-04-02 21:24:01.000,128
2024-04-02 21:24:01.000,128
2024-04-02 21:24:01.000,305
2024-04-02 21:24:16.000,307
2024-04-02 21:24:16.000,130
2024-04-02 21:24:31.000,307
2024-04-02 21:24:31.000,130
2024-04-02 21:24:46.000,307
2024-04-02 21:24:46.000,130
2024-04-02 21:25:01.000,305
2024-04-02 21:25:01.000,130
2024-04-02 21:25:01.000,307
2024-04-02 21:25:01.000,306
2024-04-02 21:25:01.000,305
2024-04-02 21:25:01.000,128
2024-04-02 21:25:01.000,128
2024-04-02 21:25:01.000,128
2024-04-02 21:25:01.000,128
2024-04-02 21:25:01.000,305
2024-04-02 21:25:08.000,594
2024-04-02 21:25:16.000,307
2024-04-02 21:25:16.000,130
2024-04-02 21:25:18.000,598
2024-04-02 21:25:31.000,307
2024-04-02 21:25:31.000,130
2024-04-02 21:25:46.000,130
2024-04-02 21:25:46.000,307
2024-04-02 21:26:01.000,130
2024-04-02 21:26:01.000,307
2024-04-02 21:26:01.000,305
2024-04-02 21:26:01.000,306
2024-04-02 21:26:01.000,305
