timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2023-10-27 09:22:30,176,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-10-27 09:22:30,278,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-10-27 09:22:32,189,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-10-27 09:22:32,195,0.030102999665900007,0.75,0,-0.11,-0.22,-0.11
2023-10-27 09:22:32,212,0.030102999665900007,0.949999988079,0,-0.11,-0.22,-0.11
2023-10-27 09:22:36,332,1.0,0.925000011921,0,-0.11,-0.22,-0.11
2023-10-27 09:22:36,331,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-10-27 09:23:04,314,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-10-27 09:23:04,311,0.030102999665900007,0.300000011921,0,-0.11,-0.22,-0.11
2023-10-27 09:23:04,312,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
2023-10-27 09:23:04,313,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2023-10-27 09:23:04,314,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2023-10-27 09:25:32,213,0.030102999665900007,0.725000023842,0,-0.11,-0.22,-0.11
2023-10-27 09:25:37,257,0.030102999665900007,0.34999999404,0,-0.11,-0.22,-0.11
2023-10-27 09:25:37,269,0.030102999665900007,0.875,0,-0.11,-0.22,-0.11
2023-10-27 09:34:25,209,0.030102999665900007,0.574999988079,0,-0.11,-0.22,-0.11
2023-10-27 09:34:25,210,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
2023-10-27 09:34:25,211,0.030102999665900007,0.0750000029802,0,-0.11,-0.22,-0.11
2023-10-27 10:39:40,274,0.030102999665900007,0.15000000596,0,-0.11,-0.22,-0.11
2023-10-27 10:39:40,196,0.030102999665900007,0.22499999403999998,0,-0.11,-0.22,-0.11
2023-10-27 10:39:40,273,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2023-10-27 10:39:40,272,0.030102999665900007,0.27500000596,0,-0.11,-0.22,-0.11
2023-10-27 10:39:40,257,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
2023-10-27 11:23:32,209,0.030102999665900007,0.0750000029802,0,-0.11,-0.22,-0.11
2023-10-27 11:23:49,126,1.0,0.5,0,-0.11,-0.22,-0.11
