timestamp,value
2024-03-14 02:32:53.860082,226
2024-03-14 02:32:53.874607,177
2024-03-14 02:32:53.876643,645
2024-03-14 02:32:53.877068,228
2024-03-14 02:32:53.904040,229
2024-03-14 02:32:53.904455,178
2024-03-14 02:32:53.904567,230
2024-03-14 02:32:53.904659,179
2024-03-14 02:32:53.904724,179
2024-03-14 02:32:53.904799,181
2024-03-14 02:32:53.913777,651
2024-03-14 02:32:53.958380,313
2024-03-14 02:32:53.958401,314
2024-03-14 02:32:53.958402,314
2024-03-14 02:32:54.026089,653
2024-03-14 02:32:54.057076,654
2024-03-14 02:32:54.146123,652
2024-03-14 02:32:54.206473,130
2024-03-14 02:32:54.291307,655
2024-03-14 02:32:54.306220,656
2024-03-14 02:32:54.435046,655
2024-03-14 02:32:56.973979,657
2024-03-14 02:32:56.974410,657
2024-03-14 02:32:56.974557,657
2024-03-14 02:32:56.974717,657
2024-03-14 02:32:56.974852,657
2024-03-14 02:32:56.975013,657
2024-03-14 02:32:56.975188,657
2024-03-14 02:32:57.692937,658
2024-03-14 02:32:58.988307,203
2024-03-14 02:32:58.990606,172
2024-03-14 02:32:58.991802,197
2024-03-14 02:33:02.005034,185
2024-03-14 02:33:02.005250,185
2024-03-14 02:33:02.010645,659
2024-03-14 02:33:02.189073,186
2024-03-14 02:33:02.222400,660
2024-03-14 02:33:02.239600,661
2024-03-14 02:33:02.287169,187
2024-03-14 02:33:02.346761,323
2024-03-14 02:33:02.387138,215
2024-03-14 02:33:02.388849,131
2024-03-14 02:33:02.389294,259
2024-03-14 02:33:02.405692,206
2024-03-14 02:33:02.500940,132
2024-03-14 02:33:02.501610,207
2024-03-14 02:33:02.566109,260
2024-03-14 02:33:02.568154,662
2024-03-14 02:33:02.568277,265
2024-03-14 02:33:02.768041,297
2024-03-14 02:33:02.768278,298
2024-03-14 02:33:02.771508,299
2024-03-14 02:33:02.880901,300
2024-03-14 02:33:02.888086,301
2024-03-14 02:33:02.889400,302
2024-03-14 02:33:02.889900,661
2024-03-14 02:33:02.890264,663
2024-03-14 02:33:02.890470,664
2024-03-14 02:33:02.994200,665
2024-03-14 02:33:03.121699,666
2024-03-14 02:33:03.121979,261
2024-03-14 02:33:03.122159,245
2024-03-14 02:33:03.122287,245
2024-03-14 02:33:03.124721,667
2024-03-14 02:33:03.126767,668
2024-03-14 02:33:03.136615,661
2024-03-14 02:33:03.136963,669
2024-03-14 02:33:03.557125,665
2024-03-14 02:33:03.643319,670
2024-03-14 02:33:03.644476,671
2024-03-14 02:33:03.710377,672
2024-03-14 02:33:03.710966,245
2024-03-14 02:33:03.711178,673
2024-03-14 02:33:08.996331,341
2024-03-14 02:33:32.512703,661
2024-03-14 02:34:19.194431,660
2024-03-14 02:34:19.622411,676
2024-03-14 02:34:29.630077,677
2024-03-14 02:34:59.842426,384
2024-03-14 02:34:59.842806,463
2024-03-14 02:35:00.267270,587
2024-03-14 02:35:10.303820,588
2024-03-14 02:35:10.304476,589
2024-03-14 02:35:10.304634,590
2024-03-14 02:36:02.632965,674
2024-03-14 02:36:02.772591,384
2024-03-14 02:36:02.772873,463
2024-03-14 02:36:02.992938,661
2024-03-14 02:36:02.993611,675
2024-03-14 02:36:03.171038,587
2024-03-14 02:36:13.190924,588
2024-03-14 02:36:13.191456,589
2024-03-14 02:36:13.191639,590
2024-03-14 02:37:16.492675,172
2024-03-14 02:37:16.494179,197
2024-03-14 02:37:16.494794,203
2024-03-14 02:37:26.499331,341
2024-03-14 02:38:04.547750,172
2024-03-14 02:38:04.549356,197
2024-03-14 02:38:04.549989,203
2024-03-14 02:38:14.554951,89
2024-03-14 02:38:14.554961,440
2024-03-14 02:38:14.554971,439
2024-03-14 02:38:14.554981,195
2024-03-14 02:38:14.554991,438
2024-03-14 02:38:14.555001,431
2024-03-14 02:38:14.555011,432
2024-03-14 02:38:14.555021,433
2024-03-14 02:38:14.555031,434
2024-03-14 02:38:14.555041,435
2024-03-14 02:38:14.555051,435
2024-03-14 02:38:14.555061,436
2024-03-14 02:38:14.555071,256
2024-03-14 02:38:14.555081,437
2024-03-14 02:38:14.555091,272
2024-03-14 02:38:14.555101,442
2024-03-14 02:38:14.555111,435
2024-03-14 02:38:14.555121,245
2024-03-14 02:38:14.555131,443
2024-03-14 02:38:14.555141,444
2024-03-14 02:38:14.555151,445
2024-03-14 02:38:14.555161,257
2024-03-14 02:38:14.555171,273
2024-03-14 02:38:14.555181,196
2024-03-14 02:38:14.555191,274
2024-03-14 02:38:14.555201,212
2024-03-14 02:38:14.555211,456
2024-03-14 02:38:14.555221,257
2024-03-14 02:38:14.555231,257
2024-03-14 02:38:14.555241,457
2024-03-14 02:38:14.555251,458
2024-03-14 02:38:14.555261,450
2024-03-14 02:38:14.555271,455
2024-03-14 02:38:14.555281,257
2024-03-14 02:38:14.555291,257
2024-03-14 02:38:14.555301,352
2024-03-14 02:38:14.555311,443
2024-03-14 02:38:14.555321,448
2024-03-14 02:38:14.555331,257
2024-03-14 02:38:14.555341,449
2024-03-14 02:38:14.555351,257
2024-03-14 02:38:14.555361,257
2024-03-14 02:38:14.555371,454
2024-03-14 02:38:14.555381,257
2024-03-14 02:38:14.555391,353
2024-03-14 02:38:14.555401,257
2024-03-14 02:38:14.555411,353
2024-03-14 02:38:14.555421,266
2024-03-14 02:38:14.555431,446
2024-03-14 02:38:14.555441,435
2024-03-14 02:38:14.555451,452
2024-03-14 02:38:14.555461,257
2024-03-14 02:38:14.555471,451
2024-03-14 02:38:14.555481,353
2024-03-14 02:38:14.555491,447
2024-03-14 02:38:14.555501,445
2024-03-14 02:38:14.555511,212
2024-03-14 02:38:14.555521,195
2024-03-14 02:38:14.555531,444
2024-03-14 02:38:14.555541,189
2024-03-14 02:38:14.555551,443
2024-03-14 02:38:14.555561,435
2024-03-14 02:38:14.555571,435
2024-03-14 02:38:14.555581,435
2024-03-14 02:38:14.555591,245
2024-03-14 02:38:14.555601,437
2024-03-14 02:38:14.555611,439
2024-03-14 02:38:14.555621,434
2024-03-14 02:38:14.555631,433
2024-03-14 02:38:14.555641,432
2024-03-14 02:38:14.555651,431
2024-03-14 02:38:14.555661,273
2024-03-14 02:38:14.555671,272
2024-03-14 02:38:14.555681,438
2024-03-14 02:38:14.555691,440
2024-03-14 02:38:14.555701,442
2024-03-14 02:38:14.555711,436
2024-03-14 02:38:14.555721,256
2024-03-14 02:38:14.555731,196
2024-03-14 02:38:14.555741,257
2024-03-14 02:38:14.555751,274
2024-03-14 02:38:14.555761,458
2024-03-14 02:38:14.555771,457
2024-03-14 02:38:14.555781,257
2024-03-14 02:38:14.555791,257
2024-03-14 02:38:14.555801,456
2024-03-14 02:38:14.555811,455
2024-03-14 02:38:14.555821,443
2024-03-14 02:38:14.555831,454
2024-03-14 02:38:14.555841,446
2024-03-14 02:38:14.555851,352
2024-03-14 02:38:14.555861,266
2024-03-14 02:38:14.555871,353
2024-03-14 02:38:14.555881,353
2024-03-14 02:38:14.555891,353
2024-03-14 02:38:14.555901,257
2024-03-14 02:38:14.555911,257
2024-03-14 02:38:14.555921,257
2024-03-14 02:38:14.555931,448
2024-03-14 02:38:14.555941,449
2024-03-14 02:38:14.555951,257
2024-03-14 02:38:14.555961,450
2024-03-14 02:38:14.555971,257
2024-03-14 02:38:14.555981,451
2024-03-14 02:38:14.555991,257
2024-03-14 02:38:14.556001,452
2024-03-14 02:38:14.556011,435
2024-03-14 02:38:14.556021,257
2024-03-14 02:38:14.556031,257
2024-03-14 02:38:14.556041,447
2024-03-14 02:38:14.556051,192
2024-03-14 02:38:14.556061,287
2024-03-14 02:38:14.556071,193
2024-03-14 02:38:14.556081,192
2024-03-14 02:38:14.556091,193
2024-03-14 02:38:14.556101,287
2024-03-14 02:38:14.556111,445
2024-03-14 02:38:14.556121,440
2024-03-14 02:38:14.556131,257
2024-03-14 02:38:14.556141,212
2024-03-14 02:38:14.556151,444
2024-03-14 02:38:14.556161,443
2024-03-14 02:38:14.556171,245
2024-03-14 02:38:14.556181,272
2024-03-14 02:38:14.556191,435
2024-03-14 02:38:14.556201,432
