timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2023-09-19 09:19:31,278,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:19:31,176,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,204,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,172,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,203,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,427,1.0,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,197,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,205,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:53,428,0.030102999665900007,0.875,0,-0.11,-0.22,-0.11
2023-09-19 09:20:54,143,1.0,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:54,428,0.030102999665900007,0.975,0,-0.11,-0.22,-0.11
2023-09-19 09:20:54,430,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:54,429,0.030102999665900007,0.975,0,-0.11,-0.22,-0.11
2023-09-19 09:20:54,143,0.030102999665900007,0.825,0,-0.11,-0.22,-0.11
2023-09-19 09:20:54,144,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,143,0.030102999665900007,0.95,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,205,0.030102999665900007,0.975,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,204,0.030102999665900007,0.825,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,203,0.030102999665900007,0.825,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,197,0.030102999665900007,0.7,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,198,0.030102999665900007,0.7,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,144,0.030102999665900007,0.6,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,143,0.030102999665900007,0.975,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,143,0.030102999665900007,0.45,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,172,0.030102999665900007,0.925,0,-0.11,-0.22,-0.11
2023-09-19 09:20:55,143,0.030102999665900007,0.525,0,-0.11,-0.22,-0.11
2023-09-19 09:20:56,143,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2023-09-19 09:20:56,143,0.030102999665900007,0.45,0,-0.11,-0.22,-0.11
2023-09-19 09:20:56,341,0.030102999665900007,0.725,0,-0.11,-0.22,-0.11
2023-09-19 09:20:56,144,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:20:56,199,0.030102999665900007,0.2,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,172,0.030102999665900007,0.775,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,203,0.030102999665900007,0.25,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,427,0.030102999665900007,0.825,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,204,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,428,0.030102999665900007,0.7,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,205,0.030102999665900007,0.375,0,-0.11,-0.22,-0.11
2023-09-19 09:21:16,197,0.030102999665900007,0.775,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,430,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,143,0.030102999665900007,0.45,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,143,0.030102999665900007,0.575,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,172,0.030102999665900007,0.35,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,143,0.030102999665900007,0.325,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,143,0.030102999665900007,0.2,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,144,0.030102999665900007,0.25,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,143,0.030102999665900007,0.075,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,143,0.030102999665900007,0.25,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,429,0.030102999665900007,0.475,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,428,0.030102999665900007,0.6,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,203,0.030102999665900007,0.725,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,144,0.030102999665900007,0.7,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,197,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,204,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,200,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:17,205,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:18,143,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:18,199,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:18,341,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:18,144,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:21:18,143,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,205,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,427,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,428,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,197,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,204,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,203,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:34,172,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,143,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,430,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,143,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,145,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,200,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,429,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,144,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:35,428,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:36,200,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:40,146,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:52,199,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:52,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,172,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,428,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,205,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,204,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,203,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,197,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:55,427,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,430,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,201,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,428,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,144,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,145,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,143,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:56,429,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:23:57,201,0.08632994791510001,1.0,0,-0.11,-0.22,-0.11
2023-09-19 09:24:30,146,0.07569526391360001,0.6,0,-0.11,-0.22,-0.11
2023-09-19 09:26:13,143,0.0334680019928,0.025,0,-0.11,-0.22,-0.11
2023-09-19 09:26:13,199,0.0374043337736,0.325,0,-0.11,-0.22,-0.11
2023-09-19 09:27:56,210,0.0513335995029,0.275,0,-0.11,-0.22,-0.11
2023-09-19 09:27:56,209,0.06960812044989999,0.225,0,-0.11,-0.22,-0.11
2023-09-19 09:27:56,211,0.09083604786289999,0.25,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,203,0.118414876675,0.175,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,172,0.15164437489,0.15,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,197,0.19232314591299998,0.1,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,204,0.242929831506,0.025,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,427,0.267152387571,0.175,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,205,0.248510312042,0.35,0,-0.11,-0.22,-0.11
2023-09-19 09:32:07,428,0.213537977593,0.975,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,429,0.20590209226599998,0.425,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,428,0.18044806838599997,0.75,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,430,0.165674145416,0.575,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,144,0.14236362274800002,0.725,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,343,0.12862285090199999,0.5,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,197,0.110443734785,0.6,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,143,0.111312603488,0.0,0,-0.11,-0.22,-0.11
2023-09-19 09:32:08,143,0.11483005186300001,0.075,0,-0.11,-0.22,-0.11
