Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FN_rate,benign/2024-02-07_05_benignLoop.csv,1.0,-0.77,0,1220,7,0,1227
knncad,reward_low_FN_rate,benign/2024-02-07_06_benignLoop.csv,1.0,-0.22,0,199,2,0,201
knncad,reward_low_FN_rate,benign/2024-02-07_07_benignLoop.csv,1.0,-0.88,0,1225,8,0,1233
knncad,reward_low_FN_rate,benign/2024-02-07_08_benignLoop.csv,1.0,-0.88,0,986,8,0,994
knncad,reward_low_FN_rate,benign/2024-02-08_01_benignLoop.csv,1.0,-0.22,0,206,2,0,208
knncad,reward_low_FN_rate,benign/2024-02-08_02_benignLoop.csv,1.0,-0.88,0,1335,8,0,1343
knncad,reward_low_FN_rate,benign/2024-02-08_03_benignLoop.csv,1.0,-0.22,0,201,2,0,203
knncad,reward_low_FN_rate,benign/2024-02-08_04_benignLoop.csv,1.0,-1.1,0,1121,10,0,1131
knncad,reward_low_FN_rate,benign/2024-02-08_05_benignLoop.csv,1.0,-0.22,0,190,2,0,192
knncad,reward_low_FN_rate,benign/2024-02-08_06_benignLoop.csv,1.0,-0.55,0,1014,5,0,1019
knncad,reward_low_FN_rate,benign/2024-02-08_07_benignLoop.csv,1.0,-0.77,0,1339,7,0,1346
knncad,reward_low_FN_rate,benign/2024-02-08_08_benignLoop.csv,1.0,-0.22,0,399,2,0,401
knncad,reward_low_FN_rate,benign/2024-02-08_09_benignLoop.csv,1.0,-0.22,0,199,2,0,201
knncad,reward_low_FN_rate,benign/2024-02-08_10_benignLoop.csv,1.0,-0.22,0,187,2,0,189
knncad,reward_low_FN_rate,benign/2024-02-08_11_benignLoop.csv,1.0,-0.11,0,198,1,0,199
knncad,reward_low_FN_rate,benign/2024-02-09_01_benignLoop.csv,1.0,-0.11,0,212,1,0,213
knncad,reward_low_FN_rate,benign/2024-02-09_02_benignLoop.csv,1.0,-0.22,0,197,2,0,199
knncad,reward_low_FN_rate,benign/2024-02-09_03_benignLoop.csv,1.0,-0.22,0,195,2,0,197
knncad,reward_low_FN_rate,benign/2024-02-09_04_benignLoop.csv,1.0,-0.11,0,195,1,0,196
knncad,reward_low_FN_rate,benign/2024-02-09_05_benignLoop.csv,1.0,-0.22,0,197,2,0,199
knncad,reward_low_FN_rate,benign/2024-02-09_06_benignLoop.csv,1.0,-0.11,0,202,1,0,203
knncad,reward_low_FN_rate,benign/2024-02-09_07_benignLoop.csv,1.0,-0.33,0,185,3,0,188
knncad,reward_low_FN_rate,benign/2024-02-09_08_benignLoop.csv,1.0,-0.11,0,195,1,0,196
knncad,reward_low_FN_rate,benign/2024-02-09_09_benignLoop.csv,1.0,-0.11,0,195,1,0,196
knncad,reward_low_FN_rate,benign/2024-02-09_10_benignLoop.csv,1.0,-0.88,0,1009,8,0,1017
knncad,reward_low_FN_rate,benign/2024-02-09_11_benignLoop.csv,1.0,-0.77,0,999,7,0,1006
knncad,reward_low_FN_rate,benign/2024-02-12_01_benignLoop.csv,1.0,-0.11,0,212,1,0,213
knncad,reward_low_FN_rate,benign/2024-02-12_02_benignLoop.csv,1.0,-0.22,0,204,2,0,206
knncad,reward_low_FN_rate,benign/2024-02-12_03_benignLoop.csv,1.0,-0.11,0,222,1,0,223
knncad,reward_low_FN_rate,benign/2024-02-12_04_benignLoop.csv,1.0,-1.1,0,1151,10,0,1161
knncad,reward_low_FN_rate,benign/2024-02-12_05_benignLoop.csv,1.0,-0.88,0,1217,8,0,1225
knncad,reward_low_FN_rate,benign/2024-02-12_06_benignLoop.csv,1.0,-0.11,0,200,1,0,201
knncad,reward_low_FN_rate,benign/2024-02-12_07_benignLoop.csv,1.0,-0.22,0,190,2,0,192
knncad,reward_low_FN_rate,benign/2024-02-12_08_benignLoop.csv,1.0,-0.22,0,190,2,0,192
knncad,reward_low_FN_rate,benign/2024-02-12_09_benignLoop.csv,1.0,-0.88,0,1198,8,0,1206
knncad,reward_low_FN_rate,benign/2024-02-12_10_benignLoop.csv,1.0,-0.11,0,191,1,0,192
knncad,reward_low_FN_rate,benign/2024-02-12_11_benignLoop.csv,1.0,-0.88,0,1026,8,0,1034
knncad,reward_low_FN_rate,benign/2024-02-13_01_benignLoop.csv,1.0,-0.77,0,962,7,0,969
