Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FP_rate,hdd/2024-01-24_11_hdd.csv,1.0,-1.0,0,328,0,199,527
knncad,reward_low_FP_rate,hdd/2024-01-24_12_hdd.csv,1.0,0.7774169655152207,7,288,1,705,1001
knncad,reward_low_FP_rate,hdd/2024-01-24_13_hdd.csv,1.0,0.7798973666867546,4,262,1,655,922
knncad,reward_low_FP_rate,hdd/2024-01-24_14_hdd.csv,1.0,0.9999134497084938,6,159,0,775,940
knncad,reward_low_FP_rate,hdd/2024-01-24_15_hdd.csv,1.0,0.7796322142238443,5,142,1,552,700
knncad,reward_low_FP_rate,hdd/2024-01-24_16_hdd.csv,1.0,0.7735727269262158,3,196,1,419,619
knncad,reward_low_FP_rate,hdd/2024-01-24_17_hdd.csv,1.0,0.5520507293917407,1,373,2,300,676
knncad,reward_low_FP_rate,hdd/2024-01-25_01_hdd.csv,1.0,0.5550572012814694,4,395,2,507,908
knncad,reward_low_FP_rate,hdd/2024-01-25_02_hdd.csv,1.0,0.7795239596339416,5,213,1,715,934
knncad,reward_low_FP_rate,hdd/2024-01-25_03_hdd.csv,1.0,0.5597198721278398,4,251,2,482,739
knncad,reward_low_FP_rate,hdd/2024-01-25_04_hdd.csv,1.0,-1.44,0,207,2,235,444
knncad,reward_low_FP_rate,hdd/2024-01-25_05_hdd.csv,1.0,0.9979658355349112,7,78,0,1059,1144
knncad,reward_low_FP_rate,hdd/2024-01-25_06_hdd.csv,1.0,1.0,5,69,0,835,909
knncad,reward_low_FP_rate,hdd/2024-01-25_07_hdd.csv,1.0,0.5512952980422967,1,317,2,369,689
knncad,reward_low_FP_rate,hdd/2024-01-25_08_hdd.csv,1.0,0.78,3,346,1,386,736
knncad,reward_low_FP_rate,hdd/2024-01-25_09_hdd.csv,1.0,0.550856855501829,1,342,2,278,623
knncad,reward_low_FP_rate,hdd/2024-01-25_10_hdd.csv,1.0,-1.44,0,329,2,202,533
knncad,reward_low_FP_rate,hdd/2024-01-25_11_hdd.csv,1.0,0.5593185930749598,1,371,2,303,677
knncad,reward_low_FP_rate,hdd/2024-01-25_12_hdd.csv,1.0,0.7684895068718754,3,272,1,376,652
knncad,reward_low_FP_rate,oom/2024-03-04_04_oom-loop.csv,1.0,-2.54,0,471,7,15,493
knncad,reward_low_FP_rate,oom/2024-03-04_05_oom-loop.csv,1.0,-2.54,0,461,7,48,516
