timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-03-14 23:49:10.392840,226,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.399906,177,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.402434,645,1.0,1.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.403001,228,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.406672,229,0.030102999665900007,0.40000000596,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.413223,312,0.030102999665900007,0.850000023842,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.413476,178,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.413610,179,0.030102999665900007,0.600000023842,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.414117,230,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.414279,179,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.414362,181,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.463746,653,0.030102999665900007,0.15000000596,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.484682,661,0.030102999665900007,0.800000011921,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.485140,712,1.0,0.774999976158,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.561830,651,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.587266,652,0.030102999665900007,0.0750000029802,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.703458,654,0.030102999665900007,0.0750000029802,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.783588,313,0.030102999665900007,0.40000000596,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.783608,314,0.030102999665900007,0.675000011921,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.783610,314,0.030102999665900007,0.675000011921,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.960990,655,0.030102999665900007,0.675000011921,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.973349,656,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.989533,130,1.0,0.20000000298,0,-0.11,-0.22,-0.11
2024-03-14 23:49:10.994377,655,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.543146,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.543415,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.543596,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.543743,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.543862,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.544020,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:13.544163,657,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-03-14 23:49:14.145349,658,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 23:49:15.123169,659,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 23:49:15.519618,660,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 23:49:15.999594,676,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.013207,185,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.013411,185,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.133150,186,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.155586,660,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.174656,661,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.216385,187,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.220459,297,0.030102999665900007,0.375,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.220552,298,0.030102999665900007,0.125,0,-0.11,-0.22,-0.11
2024-03-14 23:49:18.227008,299,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
