timestamp,value,anomaly_score,raw_score,label
2024-01-22 23:01:01.000000,176,0.0301029996659,1.0,0
2024-01-22 23:01:16.000000,432,0.0301029996659,1.0,0
2024-01-22 23:01:16.000000,431,0.0301029996659,1.0,0
2024-01-22 23:01:16.000000,189,0.0301029996659,1.0,0
2024-01-22 23:01:16.000000,195,0.0301029996659,0.875,0
2024-01-22 23:01:16.000000,434,0.0301029996659,0.425000011921,0
2024-01-22 23:01:16.000000,433,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,435,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,436,0.0301029996659,0.0500000007451,0
2024-01-22 23:01:17.000000,256,0.0301029996659,0.375,0
2024-01-22 23:01:17.000000,437,0.0301029996659,0.699999988079,0
2024-01-22 23:01:17.000000,438,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,439,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,440,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,443,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:17.000000,435,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,442,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,212,0.0301029996659,0.125,0
2024-01-22 23:01:17.000000,445,0.0301029996659,0.5,0
2024-01-22 23:01:17.000000,444,0.0301029996659,0.0500000007451,0
2024-01-22 23:01:17.000000,435,0.0301029996659,0.0,0
2024-01-22 23:01:17.000000,245,0.0301029996659,0.675000011921,0
2024-01-22 23:01:18.000000,204,0.0301029996659,0.925000011921,0
2024-01-22 23:01:18.000000,203,0.0301029996659,0.425000011921,0
2024-01-22 23:01:18.000000,143,1.0,0.5,0
2024-01-22 23:01:18.000000,144,0.0301029996659,1.0,0
2024-01-22 23:01:18.000000,197,0.0301029996659,0.875,0
2024-01-22 23:01:18.000000,205,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:18.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:20.000000,518,1.0,0.425000011921,0
2024-01-22 23:01:20.000000,145,0.0301029996659,0.75,0
2024-01-22 23:01:20.000000,143,0.0301029996659,0.0500000007451,0
2024-01-22 23:01:20.000000,143,0.0301029996659,0.10000000149,0
2024-01-22 23:01:20.000000,198,0.0301029996659,0.0,0
2024-01-22 23:01:21.000000,274,0.0301029996659,0.34999999404,0
2024-01-22 23:01:21.000000,198,0.0301029996659,0.22499999404,0
2024-01-22 23:01:21.000000,196,0.0301029996659,0.0,0
2024-01-22 23:01:21.000000,272,0.0301029996659,0.0,0
2024-01-22 23:01:21.000000,273,0.0301029996659,0.34999999404,0
2024-01-22 23:01:21.000000,257,0.0301029996659,0.27500000596,0
2024-01-22 23:01:28.000000,197,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,143,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:28.000000,200,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,144,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,205,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:28.000000,204,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,203,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:28.000000,145,0.0301029996659,0.0,0
2024-01-22 23:01:30.000000,200,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,458,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:31.000000,457,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.699999988079,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.10000000149,0
2024-01-22 23:01:31.000000,456,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,455,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.625,0
2024-01-22 23:01:31.000000,443,0.0301029996659,0.0750000029802,0
2024-01-22 23:01:31.000000,454,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:31.000000,452,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:31.000000,446,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,352,0.0301029996659,0.300000011921,0
2024-01-22 23:01:31.000000,266,0.0301029996659,0.800000011921,0
2024-01-22 23:01:31.000000,353,0.0301029996659,0.25,0
2024-01-22 23:01:31.000000,435,0.0301029996659,0.15000000596,0
2024-01-22 23:01:31.000000,353,0.0301029996659,0.27500000596,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.550000011921,0
2024-01-22 23:01:31.000000,447,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,353,0.0301029996659,0.27500000596,0
2024-01-22 23:01:31.000000,448,0.0301029996659,0.5,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,449,0.0301029996659,0.25,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,450,0.0301029996659,0.15000000596,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.0,0
2024-01-22 23:01:31.000000,451,0.0301029996659,0.15000000596,0
2024-01-22 23:01:31.000000,257,0.0301029996659,0.0,0
2024-01-22 23:01:38.000000,145,0.0301029996659,0.34999999404,0
2024-01-22 23:01:38.000000,144,0.0301029996659,0.0250000003725,0
2024-01-22 23:01:38.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:38.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:38.000000,197,0.0301029996659,0.10000000149,0
2024-01-22 23:01:38.000000,201,0.0301029996659,0.20000000298,0
2024-01-22 23:01:38.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:38.000000,205,0.0301029996659,0.0,0
2024-01-22 23:01:38.000000,203,0.0301029996659,0.0500000007451,0
2024-01-22 23:01:38.000000,204,0.0301029996659,0.0,0
2024-01-22 23:01:38.000000,143,0.0301029996659,0.0,0
2024-01-22 23:01:40.000000,201,0.0301029996659,0.0500000007451,0
2024-01-22 23:02:41.000000,199,0.0301029996659,0.15000000596,0
2024-01-22 23:02:41.000000,341,0.0301029996659,0.324999988079,0
2024-01-22 23:02:41.000000,342,0.0301029996659,0.10000000149,0
2024-01-22 23:02:41.000000,342,0.0301029996659,0.10000000149,0
2024-01-22 23:02:41.000000,144,0.0301029996659,0.10000000149,0
2024-01-22 23:02:41.000000,199,0.0301029996659,0.0,0
2024-01-22 23:02:41.000000,143,0.0301029996659,0.0500000007451,0
2024-01-22 23:02:41.000000,143,0.0301029996659,0.0,0
2024-01-22 23:05:19.000000,192,0.0301029996659,0.0,0
2024-01-22 23:05:21.000000,287,0.0301029996659,0.25,0
2024-01-22 23:05:21.000000,193,0.0301029996659,0.0500000007451,0
2024-01-22 23:06:17.000000,143,0.0301029996659,0.0,0
2024-01-22 23:06:17.000000,143,0.0301029996659,0.0,0
2024-01-22 23:06:17.000000,143,0.0301029996659,0.0,0
2024-01-22 23:06:17.000000,197,0.0301029996659,0.0,0
2024-01-22 23:06:17.000000,200,0.0301029996659,0.0,0
2024-01-22 23:06:17.000000,144,0.0301029996659,0.0,0
2024-01-22 23:06:17.000000,145,0.0301029996659,0.15000000596,0
2024-01-22 23:06:17.000000,143,0.0301029996659,0.0250000003725,0
2024-01-22 23:06:19.000000,200,0.0301029996659,0.0,0
2024-01-22 23:08:46.000000,192,0.0301029996659,0.0,0
2024-01-22 23:08:48.000000,193,0.0301029996659,0.0,0
2024-01-22 23:08:49.000000,287,0.0301029996659,0.0,0
2024-01-22 23:09:33.000000,144,0.0301029996659,0.0250000003725,0
2024-01-22 23:09:33.000000,342,0.0301029996659,0.10000000149,0
2024-01-22 23:09:33.000000,341,0.0301029996659,0.10000000149,0
2024-01-22 23:09:33.000000,199,0.0301029996659,0.0,0
2024-01-22 23:09:33.000000,342,0.0301029996659,0.25,0
2024-01-22 23:09:33.000000,143,0.0301029996659,0.0,0
2024-01-22 23:12:55.000000,192,0.0301029996659,0.0,0
2024-01-22 23:12:57.000000,193,0.0301029996659,0.0750000029802,0
2024-01-22 23:12:59.000000,287,0.0301029996659,0.20000000298,0
2024-01-22 23:13:06.000000,200,0.0301029996659,0.0,0
2024-01-22 23:13:06.000000,143,0.0301029996659,0.0250000003725,0
2024-01-22 23:13:06.000000,143,0.0301029996659,0.0,0
2024-01-22 23:13:06.000000,144,0.0301029996659,0.0,0
2024-01-22 23:13:06.000000,145,0.0301029996659,0.0,0
2024-01-22 23:13:06.000000,197,0.0301029996659,0.0,0
2024-01-22 23:13:06.000000,143,0.0301029996659,0.0,0
2024-01-22 23:13:06.000000,143,0.0301029996659,0.0,0
2024-01-22 23:13:07.000000,200,0.0301029996659,0.0,0
2024-01-22 23:15:47.000000,209,0.0301029996659,0.0,0
2024-01-22 23:15:48.000000,210,0.0301029996659,0.0,0
2024-01-22 23:15:48.000000,211,0.0301029996659,0.0,0
2024-01-22 23:16:42.000000,342,0.0301029996659,0.0,0
2024-01-22 23:16:42.000000,143,0.0301029996659,0.0,0
2024-01-22 23:16:42.000000,143,0.0301029996659,0.0,0
2024-01-22 23:16:42.000000,342,0.0301029996659,0.0750000029802,0
2024-01-22 23:16:42.000000,144,0.0301029996659,0.0,0
2024-01-22 23:16:42.000000,199,0.0301029996659,0.0,0
2024-01-22 23:16:42.000000,199,0.0301029996659,0.0500000007451,0
2024-01-22 23:16:42.000000,341,0.0301029996659,0.300000011921,0
2024-01-22 23:17:03.000000,192,0.0301029996659,0.0,0
2024-01-22 23:17:06.000000,193,0.0301029996659,0.0,0
2024-01-22 23:17:06.000000,287,0.0301029996659,0.0500000007451,0
2024-01-22 23:17:06.000000,258,0.0301029996659,0.17499999702,0
2024-01-22 23:17:07.000000,257,0.0301029996659,0.0500000007451,0
2024-01-22 23:17:07.000000,270,0.0314865088188,0.0500000007451,0
2024-01-22 23:19:58.000000,143,0.0314865088188,0.0,0
2024-01-22 23:19:58.000000,198,0.0314865088188,0.0,0
2024-01-22 23:19:58.000000,143,0.0318713175575,0.0,0
2024-01-22 23:19:58.000000,145,0.0554509474662,0.0,0
2024-01-22 23:19:58.000000,144,0.0554509474662,0.0,0
2024-01-22 23:19:58.000000,143,0.0554509474662,0.0,0
2024-01-22 23:19:58.000000,143,0.0602543965342,0.0,0
2024-01-22 23:19:58.000000,197,0.0791645818831,0.0,0
2024-01-22 23:20:00.000000,198,0.0851837052229,0.0,0
2024-01-22 23:20:41.000000,431,0.0653207112882,0.22499999404,0
2024-01-22 23:20:41.000000,189,0.0653207112882,0.0,0
2024-01-22 23:20:41.000000,445,0.0335095975526,0.375,0
2024-01-22 23:20:41.000000,432,0.0335095975526,0.0,0
2024-01-22 23:20:41.000000,433,0.0302891325949,0.0500000007451,0
2024-01-22 23:20:41.000000,434,0.0331112495494,0.0500000007451,0
2024-01-22 23:20:41.000000,435,0.0331112495494,0.0,0
2024-01-22 23:20:41.000000,436,0.0331112495494,0.0,0
2024-01-22 23:20:41.000000,273,0.046115599849,0.17499999702,0
2024-01-22 23:20:41.000000,272,0.0526027985397,0.0750000029802,0
2024-01-22 23:20:41.000000,195,0.0383289111231,0.0500000007451,0
2024-01-22 23:20:41.000000,196,0.0383289111231,0.0,0
2024-01-22 23:20:41.000000,274,0.038769008339,0.125,0
2024-01-22 23:20:41.000000,256,0.038769008339,0.0,0
2024-01-22 23:20:41.000000,437,0.0406395776364,0.0250000003725,0
2024-01-22 23:20:41.000000,438,0.0445612927837,0.0,0
2024-01-22 23:20:41.000000,439,0.0445612927837,0.0,0
2024-01-22 23:20:41.000000,440,0.0445612927837,0.0,0
2024-01-22 23:20:41.000000,442,0.0602543959827,0.0,0
2024-01-22 23:20:41.000000,435,0.067953817104,0.0,0
2024-01-22 23:20:41.000000,245,0.0318713186371,0.47499999404,0
2024-01-22 23:20:41.000000,443,0.0526027973625,0.324999988079,0
2024-01-22 23:20:41.000000,444,0.0421012667938,0.0,0
2024-01-22 23:20:41.000000,257,0.0503774278038,0.10000000149,0
2024-01-22 23:20:41.000000,435,0.0727519355813,0.25,0
2024-01-22 23:20:41.000000,212,0.100644074182,0.22499999404,0
2024-01-22 23:20:51.000000,443,0.155711929531,0.34999999404,0
2024-01-22 23:20:51.000000,449,0.155711929531,0.0,0
2024-01-22 23:20:51.000000,257,0.17415944683,0.10000000149,0
2024-01-22 23:20:51.000000,450,0.17415944683,0.0,0
2024-01-22 23:20:51.000000,257,0.107624755155,0.0750000029802,0
2024-01-22 23:20:51.000000,451,0.0673157480155,0.0,0
2024-01-22 23:20:51.000000,257,0.0755721084612,0.0750000029802,0
2024-01-22 23:20:51.000000,452,0.0646987248132,0.0,0
2024-01-22 23:20:51.000000,435,0.0461156001573,0.0500000007451,0
2024-01-22 23:20:51.000000,257,0.031486508224,0.0250000003725,0
2024-01-22 23:20:51.000000,454,0.0554509465957,0.0,0
2024-01-22 23:20:51.000000,257,0.0445612921812,0.125,0
2024-01-22 23:20:51.000000,455,0.0531463601934,0.0,0
2024-01-22 23:20:51.000000,456,0.0509057322061,0.0250000003725,0
2024-01-22 23:20:51.000000,257,0.0582777322808,0.0500000007451,0
2024-01-22 23:20:51.000000,257,0.0507597070579,0.0750000029802,0
2024-01-22 23:20:51.000000,257,0.0582777322808,0.0,0
2024-01-22 23:20:51.000000,457,0.0350954604803,0.40000000596,0
2024-01-22 23:20:51.000000,448,0.0314956038797,0.0,0
2024-01-22 23:20:51.000000,447,0.0304132182323,0.0,0
2024-01-22 23:20:51.000000,257,0.0712510829699,0.449999988079,0
2024-01-22 23:20:51.000000,446,0.0573186961978,0.0,0
2024-01-22 23:20:51.000000,352,0.0573186961978,0.0,0
2024-01-22 23:20:51.000000,266,0.0626568238185,0.0750000029802,0
2024-01-22 23:20:51.000000,458,0.0573186963909,0.0,0
2024-01-22 23:20:51.000000,353,0.049884137458,0.0,0
2024-01-22 23:20:51.000000,353,0.0599490879664,0.10000000149,0
2024-01-22 23:20:51.000000,257,0.0339289318927,0.0,0
2024-01-22 23:20:51.000000,353,0.0350954590892,0.125,0
2024-01-22 23:24:49.000000,192,0.0369967510391,0.0250000003725,0
2024-01-22 23:24:51.000000,193,0.0556958453374,0.0500000007451,0
2024-01-22 23:24:52.000000,287,0.0507597072362,0.0500000007451,0
2024-01-22 23:28:01.000000,281,0.0339289306693,0.20000000298,0
