timestamp,value
2023-11-09 08:48:31,176
2023-11-09 08:48:31,278
2023-11-09 08:48:41,212
2023-11-09 08:48:41,189
2023-11-09 08:48:41,195
2023-11-09 08:49:02,332
2023-11-09 08:49:02,331
2023-11-09 08:49:27,312
2023-11-09 08:49:27,314
2023-11-09 08:49:27,314
2023-11-09 08:49:27,311
2023-11-09 08:49:27,313
2023-11-09 09:00:00,210
2023-11-09 09:00:00,211
2023-11-09 09:00:00,209
2023-11-09 09:25:52,213
2023-11-09 09:25:57,269
2023-11-09 09:25:57,257
2023-11-09 11:06:14,209
2023-11-09 11:06:16,220
2023-11-09 11:06:16,211
2023-11-09 11:06:16,124
2023-11-09 11:06:16,125
2023-11-09 11:06:16,126
2023-11-09 11:30:37,236
2023-11-09 11:30:37,237
2023-11-09 11:30:37,238
2023-11-09 11:30:37,239
2023-11-09 12:01:07,501
2023-11-09 12:01:07,500
2023-11-09 12:01:07,499
2023-11-09 12:01:07,504
2023-11-09 12:01:07,502
2023-11-09 12:01:07,502
2023-11-09 12:01:07,503
2023-11-09 12:01:07,505
2023-11-09 12:01:07,505
2023-11-09 12:01:07,502
2023-11-09 12:01:08,488
2023-11-09 12:01:08,489
2023-11-09 12:01:08,506
2023-11-09 12:01:08,507
2023-11-09 12:01:08,508
2023-11-09 12:01:08,509
2023-11-09 12:01:08,510
2023-11-09 12:01:08,511
2023-11-09 12:01:08,33
2023-11-09 12:01:08,509
2023-11-09 12:01:47,512
2023-11-09 12:02:20,488
2023-11-09 12:02:20,522
2023-11-09 12:02:20,489
2023-11-09 12:02:20,513
2023-11-09 12:02:21,523
2023-11-09 12:10:25,499
2023-11-09 12:10:25,500
2023-11-09 12:10:25,501
2023-11-09 12:10:25,502
2023-11-09 12:10:25,502
2023-11-09 12:10:25,502
2023-11-09 12:10:25,503
2023-11-09 12:10:25,504
2023-11-09 12:10:26,521
2023-11-09 12:10:26,489
2023-11-09 12:10:26,514
2023-11-09 12:10:26,33
2023-11-09 12:10:26,511
2023-11-09 12:10:26,514
2023-11-09 12:10:26,508
2023-11-09 12:10:26,507
2023-11-09 12:10:26,506
2023-11-09 12:10:26,510
2023-11-09 12:10:50,512
2023-11-09 12:16:01,524
2023-11-09 12:16:01,489
2023-11-09 12:16:01,513
2023-11-09 12:16:01,521
2023-11-09 12:16:02,525
2023-11-09 12:58:14,258
2023-11-09 12:58:24,174
2023-11-09 12:58:24,215
2023-11-09 12:58:24,214
2023-11-09 12:58:24,132
2023-11-09 12:58:24,133
2023-11-09 12:58:43,270
2023-11-09 12:58:43,257
2023-11-09 13:03:29,257
2023-11-09 13:03:29,174
2023-11-09 17:06:45,1
2023-11-09 17:06:45,3
2023-11-09 17:06:45,336
2023-11-09 17:06:45,1
2023-11-09 17:06:45,340
2023-11-09 17:06:47,340
2023-11-09 17:07:37,338
2023-11-09 17:07:42,338
2023-11-09 17:07:45,338
2023-11-09 17:07:49,338
2023-11-09 17:07:50,338
2023-11-09 17:08:05,480
2023-11-09 17:08:05,479
2023-11-09 17:08:05,294
2023-11-09 17:08:06,199
2023-11-09 17:08:06,1
2023-11-09 17:11:01,336
2023-11-09 17:11:01,1
2023-11-09 17:11:01,1
2023-11-09 17:11:01,340
2023-11-09 17:11:24,338
2023-11-09 17:11:27,338
2023-11-09 17:11:29,338
2023-11-09 17:11:30,338
2023-11-09 17:11:31,338
2023-11-09 17:11:33,338
2023-11-09 17:11:35,338
2023-11-09 17:11:35,338
2023-11-09 17:11:36,338
2023-11-09 17:11:41,479
2023-11-09 17:11:41,480
2023-11-09 17:11:42,1
2023-11-09 17:11:42,199
2023-11-09 17:53:24,336
2023-11-09 17:53:24,1
