Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
vmft-lad,reward_low_FP_rate,benign/2024-02-08_03_benignLoop.csv,1.0,0.0,0,203,0,0,203
vmft-lad,reward_low_FP_rate,benign/2024-02-08_04_benignLoop.csv,1.0,0.0,0,1131,0,0,1131
vmft-lad,reward_low_FP_rate,benign/2024-02-08_05_benignLoop.csv,1.0,0.0,0,192,0,0,192
vmft-lad,reward_low_FP_rate,benign/2024-02-08_06_benignLoop.csv,1.0,0.0,0,1019,0,0,1019
vmft-lad,reward_low_FP_rate,benign/2024-02-08_07_benignLoop.csv,1.0,0.0,0,1346,0,0,1346
vmft-lad,reward_low_FP_rate,benign/2024-02-08_08_benignLoop.csv,1.0,0.0,0,401,0,0,401
vmft-lad,reward_low_FP_rate,benign/2024-02-08_09_benignLoop.csv,1.0,0.0,0,201,0,0,201
vmft-lad,reward_low_FP_rate,benign/2024-02-08_10_benignLoop.csv,1.0,0.0,0,189,0,0,189
vmft-lad,reward_low_FP_rate,benign/2024-02-08_11_benignLoop.csv,1.0,0.0,0,199,0,0,199
vmft-lad,reward_low_FP_rate,benign/2024-02-09_01_benignLoop.csv,1.0,0.0,0,213,0,0,213
vmft-lad,reward_low_FP_rate,benign/2024-02-09_02_benignLoop.csv,1.0,0.0,0,199,0,0,199
vmft-lad,reward_low_FP_rate,benign/2024-02-09_03_benignLoop.csv,1.0,0.0,0,197,0,0,197
vmft-lad,reward_low_FP_rate,benign/2024-02-09_04_benignLoop.csv,1.0,0.0,0,196,0,0,196
vmft-lad,reward_low_FP_rate,benign/2024-02-09_05_benignLoop.csv,1.0,0.0,0,199,0,0,199
vmft-lad,reward_low_FP_rate,benign/2024-02-09_06_benignLoop.csv,1.0,0.0,0,203,0,0,203
vmft-lad,reward_low_FP_rate,benign/2024-02-09_07_benignLoop.csv,1.0,0.0,0,188,0,0,188
vmft-lad,reward_low_FP_rate,benign/2024-02-09_08_benignLoop.csv,1.0,0.0,0,196,0,0,196
vmft-lad,reward_low_FP_rate,benign/2024-02-09_09_benignLoop.csv,1.0,0.0,0,196,0,0,196
vmft-lad,reward_low_FP_rate,benign/2024-02-09_10_benignLoop.csv,1.0,0.0,0,1017,0,0,1017
vmft-lad,reward_low_FP_rate,benign/2024-02-09_11_benignLoop.csv,1.0,0.0,0,1006,0,0,1006
vmft-lad,reward_low_FP_rate,benign/2024-02-12_01_benignLoop.csv,1.0,0.0,0,213,0,0,213
vmft-lad,reward_low_FP_rate,benign/2024-02-12_02_benignLoop.csv,1.0,0.0,0,206,0,0,206
vmft-lad,reward_low_FP_rate,benign/2024-02-12_03_benignLoop.csv,1.0,0.0,0,223,0,0,223
vmft-lad,reward_low_FP_rate,benign/2024-02-12_04_benignLoop.csv,1.0,0.0,0,1161,0,0,1161
vmft-lad,reward_low_FP_rate,benign/2024-02-12_05_benignLoop.csv,1.0,0.0,0,1225,0,0,1225
vmft-lad,reward_low_FP_rate,benign/2024-02-12_06_benignLoop.csv,1.0,0.0,0,201,0,0,201
vmft-lad,reward_low_FP_rate,benign/2024-02-12_07_benignLoop.csv,1.0,0.0,0,192,0,0,192
vmft-lad,reward_low_FP_rate,benign/2024-02-12_08_benignLoop.csv,1.0,0.0,0,192,0,0,192
vmft-lad,reward_low_FP_rate,benign/2024-02-12_09_benignLoop.csv,1.0,0.0,0,1206,0,0,1206
vmft-lad,reward_low_FP_rate,benign/2024-02-12_10_benignLoop.csv,1.0,0.0,0,192,0,0,192
vmft-lad,reward_low_FP_rate,benign/2024-02-12_11_benignLoop.csv,1.0,0.0,0,1034,0,0,1034
vmft-lad,reward_low_FP_rate,benign/2024-02-13_01_benignLoop.csv,1.0,0.0,0,969,0,0,969
vmft-lad,reward_low_FP_rate,benign/2024-02-13_02_benignLoop.csv,1.0,0.0,0,194,0,0,194
vmft-lad,reward_low_FP_rate,benign/2024-02-13_03_benignLoop.csv,1.0,0.0,0,1173,0,0,1173
vmft-lad,reward_low_FP_rate,benign/2024-02-13_04_benignLoop.csv,1.0,0.0,0,201,0,0,201
vmft-lad,reward_low_FP_rate,benign/2024-02-13_05_benignLoop.csv,1.0,0.0,0,1061,0,0,1061
vmft-lad,reward_low_FP_rate,benign/2024-02-13_06_benignLoop.csv,1.0,0.0,0,1218,0,0,1218
vmft-lad,reward_low_FP_rate,benign/2024-02-13_07_benignLoop.csv,1.0,0.0,0,203,0,0,203
vmft-lad,reward_low_FP_rate,benign/2024-02-13_08_benignLoop.csv,1.0,0.0,0,201,0,0,201
vmft-lad,reward_low_FP_rate,benign/2024-02-14_01_benignLoop.csv,1.0,0.0,0,238,0,0,238
vmft-lad,reward_low_FP_rate,benign/2024-02-14_02_benignLoop.csv,1.0,0.0,0,407,0,0,407
vmft-lad,reward_low_FP_rate,benign/2024-02-14_03_benignLoop.csv,1.0,0.0,0,357,0,0,357
vmft-lad,reward_low_FP_rate,benign/2024-02-14_04_benignLoop.csv,1.0,0.0,0,396,0,0,396
vmft-lad,reward_low_FP_rate,benign/2024-02-14_05_benignLoop.csv,1.0,0.0,0,353,0,0,353
vmft-lad,reward_low_FP_rate,benign/2024-02-14_06_benignLoop.csv,1.0,0.0,0,330,0,0,330
vmft-lad,reward_low_FP_rate,benign/2024-02-14_07_benignLoop.csv,1.0,0.0,0,2479,0,0,2479
vmft-lad,reward_low_FP_rate,benign/2024-02-14_08_benignLoop.csv,1.0,0.0,0,348,0,0,348
vmft-lad,reward_low_FP_rate,benign/2024-02-14_09_benignLoop.csv,1.0,0.0,0,402,0,0,402
vmft-lad,reward_low_FP_rate,benign/2024-02-14_10_benignLoop.csv,1.0,0.0,0,369,0,0,369
vmft-lad,reward_low_FP_rate,benign/2024-02-14_11_benignLoop.csv,1.0,0.0,0,381,0,0,381
vmft-lad,reward_low_FP_rate,benign/2024-02-15_01_benignLoop.csv,1.0,0.0,0,356,0,0,356
vmft-lad,reward_low_FP_rate,benign/2024-02-15_02_benignLoop.csv,1.0,0.0,0,361,0,0,361
vmft-lad,reward_low_FP_rate,benign/2024-02-15_03_benignLoop.csv,1.0,0.0,0,355,0,0,355
vmft-lad,reward_low_FP_rate,benign/2024-02-15_04_benignLoop.csv,1.0,0.0,0,2525,0,0,2525
vmft-lad,reward_low_FP_rate,benign/2024-02-15_05_benignLoop.csv,1.0,0.0,0,361,0,0,361
vmft-lad,reward_low_FP_rate,benign/2024-02-15_06_benignLoop.csv,1.0,0.0,0,2170,0,0,2170
vmft-lad,reward_low_FP_rate,benign/2024-02-15_07_benignLoop.csv,1.0,0.0,0,379,0,0,379
vmft-lad,reward_low_FP_rate,benign/2024-02-15_08_benignLoop.csv,1.0,0.0,0,364,0,0,364
vmft-lad,reward_low_FP_rate,benign/2024-02-15_09_benignLoop.csv,1.0,0.0,0,369,0,0,369
vmft-lad,reward_low_FP_rate,benign/2024-02-15_10_benignLoop.csv,1.0,0.0,0,390,0,0,390
vmft-lad,reward_low_FP_rate,benign/2024-02-15_11_benignLoop.csv,1.0,0.0,0,369,0,0,369
vmft-lad,reward_low_FP_rate,benign/2024-02-15_12_benignLoop.csv,1.0,0.0,0,408,0,0,408
vmft-lad,reward_low_FP_rate,benign/2024-02-15_13_benignLoop.csv,1.0,0.0,0,406,0,0,406
vmft-lad,reward_low_FP_rate,benign/2024-02-15_14_benignLoop.csv,1.0,-0.22,0,408,1,0,409
vmft-lad,reward_low_FP_rate,benign/2024-02-17_01_benignLoop.csv,1.0,0.0,0,444,0,0,444
vmft-lad,reward_low_FP_rate,benign/2024-02-17_02_benignLoop.csv,1.0,0.0,0,392,0,0,392
vmft-lad,reward_low_FP_rate,benign/2024-02-17_03_benignLoop.csv,1.0,0.0,0,343,0,0,343
vmft-lad,reward_low_FP_rate,benign/2024-02-17_04_benignLoop.csv,1.0,0.0,0,388,0,0,388
vmft-lad,reward_low_FP_rate,benign/2024-02-17_05_benignLoop.csv,1.0,0.0,0,2033,0,0,2033
vmft-lad,reward_low_FP_rate,benign/2024-02-17_06_benignLoop.csv,1.0,0.0,0,327,0,0,327
vmft-lad,reward_low_FP_rate,benign/2024-02-17_07_benignLoop.csv,1.0,0.0,0,2239,0,0,2239
vmft-lad,reward_low_FP_rate,benign/2024-02-17_08_benignLoop.csv,1.0,0.0,0,345,0,0,345
vmft-lad,reward_low_FP_rate,benign/2024-02-18_01_benignLoop.csv,1.0,0.0,0,345,0,0,345
vmft-lad,reward_low_FP_rate,benign/2024-02-18_02_benignLoop.csv,1.0,0.0,0,334,0,0,334
vmft-lad,reward_low_FP_rate,benign/2024-02-18_03_benignLoop.csv,1.0,0.0,0,321,0,0,321
vmft-lad,reward_low_FP_rate,benign/2024-02-18_04_benignLoop.csv,1.0,0.0,0,383,0,0,383
vmft-lad,reward_low_FP_rate,benign/2024-02-18_05_benignLoop.csv,1.0,0.0,0,404,0,0,404
vmft-lad,reward_low_FP_rate,benign/2024-02-18_06_benignLoop.csv,1.0,0.0,0,346,0,0,346
vmft-lad,reward_low_FP_rate,benign/2024-02-18_07_benignLoop.csv,1.0,0.0,0,378,0,0,378
vmft-lad,reward_low_FP_rate,benign/2024-02-18_08_benignLoop.csv,1.0,0.0,0,385,0,0,385
vmft-lad,reward_low_FP_rate,benign/2024-02-18_09_benignLoop.csv,1.0,0.0,0,343,0,0,343
vmft-lad,reward_low_FP_rate,benign/2024-02-18_10_benignLoop.csv,1.0,0.0,0,406,0,0,406
vmft-lad,reward_low_FP_rate,benign/2024-02-18_11_benignLoop.csv,1.0,0.0,0,363,0,0,363
vmft-lad,reward_low_FP_rate,benign/2024-02-18_12_benignLoop.csv,1.0,0.0,0,1568,0,0,1568
vmft-lad,reward_low_FP_rate,benign/2024-02-18_13_benignLoop.csv,1.0,0.0,0,370,0,0,370
vmft-lad,reward_low_FP_rate,benign/2024-02-18_14_benignLoop.csv,1.0,0.0,0,1749,0,0,1749
vmft-lad,reward_low_FP_rate,benign/2024-02-18_15_benignLoop.csv,1.0,0.0,0,1673,0,0,1673
vmft-lad,reward_low_FP_rate,benign/2024-02-18_16_benignLoop.csv,1.0,0.0,0,1588,0,0,1588
